application_id,age,income,employment_years,loan_amount,term_months,existing_debt,dti,prior_defaults,inquiries_6m,purpose,region,defaulted_12m
A205936,38,49160,3.7,4152,60,7480,0.093,0,0,education,north,0
A205937,29,45701,0.6,12876,48,11208,0.1931,0,1,car,central,0
A205938,28,43426,1.3,10943,24,453,0.1312,0,1,debt_consolidation,north,0
A205939,34,23333,2.1,6407,60,5044,0.163,3,1,home_improvement,central,0
A205940,39,48802,1.2,3658,48,19414,0.2176,0,2,debt_consolidation,north,0
A205941,37,35957,3.6,10789,60,909,0.0727,0,1,other,south,0
A205942,34,46261,4.1,7076,48,5195,0.0944,1,1,other,central,0
A205943,43,41654,8.7,8528,12,3644,0.2485,0,2,car,central,0
A205944,36,53708,5.2,17179,24,704,0.1665,0,3,other,east,0
A205945,34,51017,2.7,5394,36,7193,0.1057,0,2,car,central,1
A205946,54,106033,3.6,7734,60,1125,0.0199,0,0,debt_consolidation,east,0
A205947,35,55283,4.6,12773,36,3220,0.1061,0,0,debt_consolidation,central,0
A205948,45,82984,3.6,5225,24,7256,0.0752,0,1,education,north,0
A205949,31,16754,11.8,20689,60,1529,0.2926,2,0,car,east,0
A205950,38,46486,4.5,13053,60,8973,0.1527,0,0,debt_consolidation,south,0
A205951,53,76075,1.5,4293,12,23222,0.2091,1,4,debt_consolidation,central,0
A205952,51,98713,6.0,7836,12,11685,0.1386,1,1,debt_consolidation,south,0
A205953,32,33250,5.4,7954,36,815,0.092,0,5,education,south,1
A205954,31,70873,10.7,26025,48,8014,0.1483,0,3,home_improvement,east,0
A205955,53,38404,7.1,14381,48,3030,0.1331,0,3,car,central,0
A205956,32,82077,10.6,28627,60,5096,0.1008,0,1,medical,central,0
A205957,29,37655,5.5,21074,12,2470,0.5925,0,0,debt_consolidation,south,1
A205958,35,32993,2.8,10990,12,5592,0.4178,0,0,education,east,0
A205959,35,57606,14.8,15127,60,7725,0.1196,0,2,home_improvement,south,0
A205960,21,46980,1.6,7160,60,174967,1.2,0,1,other,central,0
A205961,30,50147,7.5,16496,60,3515,0.1008,1,0,car,north,0
A205962,35,64904,5.1,6021,48,10124,0.1012,2,0,home_improvement,north,0
A205963,52,95355,4.4,10123,60,15684,0.1035,0,0,other,east,0
A205964,38,182198,4.2,20163,36,3345,0.0461,0,2,home_improvement,north,0
A205965,36,82229,4.6,9737,60,3915,0.0475,1,0,debt_consolidation,central,0
A205966,53,50947,2.6,6571,12,16688,0.2928,0,0,home_improvement,central,0
A205967,56,30020,5.4,22445,12,1015,0.7646,0,3,car,north,0
A205968,22,19676,1.8,12253,48,6062,0.3097,0,1,debt_consolidation,central,1
A205969,21,57548,5.8,5915,48,7755,0.0931,0,0,car,north,0
A205970,25,52027,4.0,13338,36,18826,0.2664,0,0,debt_consolidation,north,1
A205971,25,43670,0.8,9337,24,7891,0.1973,1,1,other,south,0
A205972,33,77545,5.4,4525,36,6262,0.0598,0,2,car,central,0
A205973,46,36146,11.4,8553,48,7814,0.1672,1,1,home_improvement,east,0
A205974,52,92644,5.6,1881,36,7779,0.0488,2,0,debt_consolidation,east,0
A205975,34,103315,2.2,16980,60,27951,0.1681,0,0,debt_consolidation,central,0
A205976,25,54960,7.2,9510,24,5956,0.1407,0,0,other,north,0
A205977,21,65699,4.7,5643,12,2069,0.1016,0,2,medical,south,0
A205978,53,53733,9.9,6601,48,3789,0.066,0,1,medical,north,0
A205979,63,78100,1.1,6105,48,21492,0.1571,0,0,home_improvement,central,0
A205980,43,44326,1.6,13803,48,17311,0.2731,0,0,home_improvement,central,0
A205981,39,27643,3.7,3089,60,2359,0.065,0,0,debt_consolidation,central,0
A205982,54,91730,1.4,14973,60,3236,0.0503,0,1,debt_consolidation,east,0
A205983,31,19677,1.3,6510,60,6746,0.2376,0,1,home_improvement,north,0
A205984,36,86127,1.7,17738,36,4888,0.097,0,0,education,north,0
A205985,21,16469,3.2,25140,48,10830,0.7104,0,1,debt_consolidation,north,0
A205986,42,33229,5.1,6856,24,18283,0.3783,0,1,car,south,0
A205987,40,38943,2.9,5805,36,19719,0.3029,0,3,education,central,0
A205988,58,50051,2.7,10618,48,5715,0.1101,0,1,car,east,0
A205989,48,60813,1.2,11677,24,10319,0.1808,0,0,car,north,0
A205990,35,47802,3.7,11933,12,7630,0.3294,0,3,medical,central,0
A205991,29,48486,1.2,53923,24,16944,0.7308,0,3,medical,north,1
A205992,26,205623,6.2,8750,24,9912,0.0454,0,0,education,south,0
A205993,63,44131,3.6,11127,36,62750,0.795,0,2,other,east,0
A205994,25,75851,5.5,12981,60,21554,0.1763,0,2,debt_consolidation,central,0
A205995,29,35296,3.1,19097,48,2063,0.1645,0,1,other,central,0
A205996,52,42048,8.5,4963,60,19529,0.2558,0,0,other,south,0
A205997,57,64643,7.5,10694,60,7192,0.0887,0,2,home_improvement,central,0
A205998,40,74121,0.9,14725,36,7025,0.1136,0,0,debt_consolidation,north,0
A205999,28,111844,3.9,10985,12,1012,0.1027,0,1,education,east,0
A206000,29,31171,5.6,11320,12,6734,0.4712,0,4,car,south,0
A206001,25,26414,6.7,4438,36,41236,0.8366,0,1,education,central,0
A206002,35,109910,1.9,17175,60,7556,0.0656,0,0,debt_consolidation,central,0
A206003,47,67909,2.8,23927,48,10012,0.1618,0,1,home_improvement,east,0
A206004,50,24113,7.7,5791,60,1959,0.0887,1,1,car,north,0
A206005,30,155544,8.3,10379,24,3432,0.0444,0,1,medical,north,0
A206006,33,72794,9.3,5590,12,14080,0.1735,0,0,car,east,0
A206007,31,64271,5.7,7915,24,4466,0.0963,0,1,debt_consolidation,east,0
A206008,38,37094,2.1,9176,60,18809,0.303,0,1,car,north,0
A206009,30,73078,1.3,12915,24,11423,0.1665,0,5,home_improvement,central,0
A206010,47,80188,1.6,9210,36,4211,0.0645,0,0,home_improvement,south,0
A206011,26,71814,8.4,13015,48,8789,0.1065,0,2,home_improvement,north,0
A206012,28,37164,4.6,3208,24,4089,0.0982,0,0,debt_consolidation,central,0
A206013,41,66621,4.9,7560,36,17033,0.1657,0,4,home_improvement,central,0
A206014,26,29334,1.8,3726,60,1235,0.0465,0,1,car,east,0
A206015,47,41544,5.6,3015,36,4640,0.08,0,1,debt_consolidation,south,0
A206016,29,91234,8.0,21263,12,3652,0.2531,0,1,education,south,0
A206017,34,82306,2.4,12217,60,4761,0.0586,0,5,debt_consolidation,central,0
A206018,67,22892,3.9,8313,24,2526,0.2367,0,0,education,south,0
A206019,23,40546,0.6,6190,12,22741,0.4331,0,3,home_improvement,north,0
A206020,34,103444,3.4,1439,36,39175,0.194,0,2,debt_consolidation,east,0
A206021,39,56596,0.3,4134,24,10162,0.1263,0,0,debt_consolidation,south,0
A206022,35,26478,4.6,7270,36,211,0.0955,0,1,home_improvement,south,0
A206023,26,21095,4.4,7549,24,3371,0.2588,0,2,home_improvement,central,1
A206024,40,67627,0.9,6795,60,31858,0.2556,1,0,medical,east,0
A206025,32,61245,2.9,6252,48,19166,0.182,0,0,education,east,0
A206026,50,45296,3.4,6752,24,6004,0.1408,0,0,debt_consolidation,east,0
A206027,39,103124,4.8,10707,36,3026,0.0493,0,1,debt_consolidation,south,0
A206028,45,26357,4.8,6893,48,7125,0.2005,0,1,other,south,0
A206029,42,93856,3.5,5449,24,2773,0.0438,0,1,debt_consolidation,east,0
A206030,34,116847,9.6,3517,24,7709,0.048,0,0,education,south,0
A206031,45,106980,8.2,4570,60,4466,0.0294,0,0,debt_consolidation,south,0
A206032,33,103152,3.0,11442,60,14348,0.0917,1,1,other,east,0
A206033,25,29444,6.4,8542,36,17116,0.3874,0,0,other,east,0
A206034,31,27579,11.8,8004,48,5436,0.1711,0,4,car,south,0
A206035,31,82283,4.8,11105,12,2469,0.15,1,2,car,north,0
A206036,46,39926,2.1,8809,36,10100,0.2,0,2,car,central,1
A206037,51,27974,1.1,19489,24,5758,0.4513,1,0,debt_consolidation,central,1
A206038,21,37269,3.3,12798,36,13493,0.2955,2,0,car,north,0
A206039,27,84025,2.4,10611,48,14602,0.1185,0,0,debt_consolidation,central,0
A206040,33,37688,6.0,4822,48,14337,0.2222,0,0,home_improvement,east,0
A206041,39,49035,1.8,5616,48,5640,0.0861,0,4,home_improvement,south,0
A206042,24,94065,4.9,2607,12,3467,0.0461,0,3,car,central,0
A206043,40,32125,6.3,17100,60,2301,0.1423,0,1,car,south,0
A206044,31,41446,3.8,2817,12,15174,0.251,0,4,home_improvement,south,0
A206045,23,92333,4.3,3141,60,11773,0.0706,0,3,debt_consolidation,south,0
A206046,56,47066,10.0,8344,60,15311,0.1981,2,1,other,south,0
A206047,45,103925,7.3,28502,12,15664,0.3496,0,0,debt_consolidation,south,0
A206048,40,112550,6.4,12070,36,8566,0.0738,0,3,debt_consolidation,south,0
A206049,54,97626,4.4,6296,48,12882,0.0821,0,1,car,central,0
A206050,55,51170,5.4,13693,60,2455,0.0775,0,0,education,south,1
A206051,44,64701,3.4,4134,48,7072,0.0706,0,0,other,north,0
A206052,43,76307,2.2,12511,24,16935,0.1929,0,0,car,central,0
A206053,30,52851,8.0,10827,60,6536,0.1028,0,2,medical,north,0
A206054,35,104682,1.7,10544,12,35505,0.2703,0,1,debt_consolidation,east,0
A206055,38,37464,15.5,3797,24,59780,0.8485,2,2,debt_consolidation,north,1
A206056,23,46988,4.3,12598,24,660,0.1411,0,0,education,south,0
A206057,33,50514,1.8,1470,24,5468,0.0687,0,1,home_improvement,north,0
A206058,45,46605,6.1,3692,12,1015,0.0901,0,0,car,north,0
A206059,47,123775,0.6,6235,12,25498,0.1534,1,0,other,east,0
A206060,34,49050,4.0,14289,12,7776,0.3706,0,2,home_improvement,north,0
A206061,38,48411,1.6,4707,48,47163,0.5114,0,2,debt_consolidation,south,0
A206062,21,60347,3.6,18727,48,8137,0.145,0,4,home_improvement,south,0
A206063,33,101214,7.7,6940,60,1782,0.0225,0,1,education,south,0
A206064,29,49039,10.8,11246,36,3644,0.1136,0,0,other,north,0
A206065,49,39650,11.1,1712,12,3465,0.0869,0,0,car,central,0
A206066,27,41881,5.5,3090,36,8885,0.1307,2,0,debt_consolidation,central,0
A206067,31,74852,1.2,5070,36,12156,0.1038,0,4,medical,central,0
A206068,51,240000,7.7,16976,36,4480,0.0329,0,5,car,south,0
A206069,40,70463,9.0,11834,12,2671,0.1869,0,1,debt_consolidation,central,0
A206070,34,68049,5.7,9225,48,2457,0.0519,0,2,car,central,0
A206071,31,99027,3.2,8426,24,1814,0.0517,0,0,debt_consolidation,north,0
A206072,46,66937,4.5,25661,24,5953,0.2361,0,0,other,north,0
A206073,42,82383,5.2,7989,60,2320,0.0335,3,1,debt_consolidation,east,0
A206074,27,69542,3.3,10195,24,13627,0.1713,0,1,debt_consolidation,north,0
A206075,48,10856,2.0,12969,12,3850,1.2,0,1,home_improvement,central,0
A206076,21,42803,6.3,26291,36,3041,0.2403,0,3,education,south,0
A206077,42,43412,0.9,7315,60,2112,0.058,0,1,debt_consolidation,east,0
A206078,41,82094,9.3,17689,24,4002,0.1321,1,0,home_improvement,north,0
A206079,47,30548,4.0,8957,24,1604,0.1729,0,2,car,north,0
A206080,41,27290,2.2,21391,36,2267,0.3028,0,2,home_improvement,central,0
A206081,59,61532,0.8,5285,48,10836,0.1095,0,1,debt_consolidation,south,0
A206082,48,93064,2.5,3833,12,3869,0.062,0,2,debt_consolidation,north,0
A206083,39,41999,0.4,5369,60,13944,0.1916,0,3,debt_consolidation,central,0
A206084,59,56344,5.1,21710,36,1237,0.1394,0,1,education,north,0
A206085,54,46107,6.5,4240,48,26934,0.3151,0,0,car,east,0
A206086,40,52238,3.3,14467,60,10327,0.1542,0,0,home_improvement,south,0
A206087,39,37949,7.0,15442,60,977,0.0943,0,2,home_improvement,east,0
A206088,43,47579,3.8,20600,36,3852,0.1848,0,1,car,east,0
A206089,42,29030,2.4,5725,60,8095,0.1789,0,2,home_improvement,north,0
A206090,48,112459,6.2,25621,48,62982,0.337,0,0,other,east,0
A206091,21,41218,4.0,29911,36,2382,0.2708,1,0,debt_consolidation,east,0
A206092,30,32582,0.5,7307,36,10893,0.2419,0,1,car,east,0
A206093,45,40769,1.0,32414,12,16673,0.9995,0,0,debt_consolidation,central,1
A206094,56,68712,6.7,7634,48,6604,0.0758,0,1,debt_consolidation,central,0
A206095,24,44124,2.0,11572,24,11538,0.2619,0,1,medical,south,0
A206096,29,31390,0.9,8401,36,2340,0.1265,0,0,education,south,0
A206097,32,61838,9.0,12216,24,9989,0.1795,1,2,home_improvement,central,0
A206098,41,101316,8.8,6048,60,735,0.0156,0,0,debt_consolidation,south,0
A206099,44,41976,4.1,29529,12,1773,0.7246,2,1,debt_consolidation,central,1
A206100,58,65593,7.0,6869,12,1012,0.1124,1,1,other,north,0
A206101,27,39259,4.4,4214,60,3577,0.067,2,2,debt_consolidation,east,1
A206102,47,42455,3.4,6445,24,5516,0.1409,0,0,medical,south,0
A206103,30,70324,5.6,6114,60,16266,0.133,1,2,car,east,0
A206104,42,29992,0.6,21014,12,21162,1.0534,0,0,car,central,0
A206105,27,33669,10.7,28039,60,4697,0.2363,0,2,debt_consolidation,south,0
A206106,51,22172,3.6,3516,36,3599,0.134,0,1,home_improvement,east,0
A206107,39,155612,0.6,11999,60,7014,0.038,0,0,car,south,0
A206108,46,40260,1.4,6066,60,11828,0.177,0,1,car,north,0
A206109,35,21993,9.4,5690,48,10565,0.3049,0,0,other,south,0
A206110,21,25246,8.1,3537,12,918,0.1583,0,0,home_improvement,south,0
A206111,72,39571,13.2,6616,60,2212,0.0614,0,1,car,north,0
A206112,32,37948,2.6,9697,12,4181,0.3106,0,2,car,south,0
A206113,21,68121,2.3,16203,24,1465,0.1297,0,1,debt_consolidation,north,0
A206114,52,75167,4.3,8773,36,2031,0.0524,0,1,home_improvement,central,0
A206115,50,33034,4.7,7737,24,2672,0.1575,0,2,debt_consolidation,south,0
A206116,22,45165,2.1,12902,24,1600,0.1605,0,0,car,south,0
A206117,37,36652,2.5,13249,60,13847,0.2612,0,0,debt_consolidation,south,0
A206118,36,102520,2.1,17281,12,9663,0.2157,0,3,medical,east,0
A206119,37,132100,4.5,8980,12,10944,0.1094,0,0,home_improvement,south,1
A206120,52,68079,1.3,8257,48,5011,0.0671,0,1,education,central,0
A206121,24,41496,6.1,9240,48,8209,0.1546,2,3,debt_consolidation,south,0
A206122,54,74877,4.8,3215,36,8277,0.0696,1,0,debt_consolidation,south,0
A206123,21,29056,9.8,12013,36,4884,0.2219,0,0,debt_consolidation,central,0
A206124,35,70423,9.9,21875,48,93038,0.7382,0,2,car,north,0
A206125,40,129324,3.5,11096,36,5334,0.0492,0,3,education,east,0
A206126,33,28078,8.2,7587,36,6302,0.2023,0,0,other,east,0
A206127,37,59292,1.5,2283,60,6332,0.0611,0,2,education,north,0
A206128,44,28629,2.8,13805,36,1719,0.1908,0,1,home_improvement,central,0
A206129,49,71407,8.0,12670,60,32032,0.2598,0,0,home_improvement,north,1
A206130,42,51301,0.7,3444,12,1827,0.0849,0,4,car,north,0
A206131,30,60418,7.6,9535,24,7223,0.1387,0,2,car,east,0
A206132,41,18567,3.7,5448,36,25496,0.7844,2,0,car,central,1
A206133,35,41956,5.1,10796,36,2125,0.1111,0,0,home_improvement,central,0
A206134,21,32951,6.3,5565,12,1890,0.1976,0,2,medical,east,0
A206135,54,136416,2.6,15115,36,11460,0.0789,0,0,debt_consolidation,central,0
A206136,32,78531,6.5,2820,60,1133,0.0144,0,5,car,south,0
A206137,35,77646,5.2,3654,24,4762,0.0542,0,3,car,central,0
A206138,30,41164,1.7,4975,36,5370,0.1055,2,1,medical,south,0
A206139,55,124613,5.5,4542,60,14812,0.0667,0,0,debt_consolidation,north,0
A206140,64,58546,7.5,21458,48,14223,0.2131,0,0,education,central,0
A206141,27,240000,1.9,9212,12,9182,0.0575,0,0,education,south,0
A206142,44,54145,8.8,5526,36,8333,0.111,0,0,medical,central,0
A206143,41,62163,6.7,6452,24,11475,0.1442,0,0,car,central,0
A206144,27,53716,7.4,20348,12,1575,0.3935,0,0,car,east,0
A206145,54,65654,7.1,12671,60,11692,0.1276,0,1,car,south,0
A206146,45,82421,2.5,3905,12,29633,0.2271,0,0,debt_consolidation,central,0
A206147,30,46447,3.3,13220,12,13848,0.4337,0,0,education,north,0
A206148,23,42446,2.8,8091,24,26748,0.4104,0,2,car,north,1
A206149,39,51446,8.1,35332,60,1178,0.1488,0,0,debt_consolidation,east,0
A206150,26,35703,4.5,3904,60,25254,0.3755,0,1,home_improvement,east,0
A206151,24,94481,4.9,4373,48,3952,0.0325,0,0,debt_consolidation,north,0
A206152,40,52657,0.9,3367,12,2859,0.0911,0,3,car,north,0
A206153,30,54952,7.7,4301,36,6907,0.0889,1,3,education,north,0
A206154,42,44519,2.4,12188,12,7593,0.359,0,3,home_improvement,north,0
A206155,38,65053,4.0,2179,48,14283,0.1182,0,1,education,central,0
A206156,54,38782,3.1,5991,36,12839,0.217,0,1,medical,south,1
A206157,39,51043,4.7,11252,36,3006,0.1029,0,0,debt_consolidation,south,0
A206158,33,62670,1.3,26962,24,1031,0.2233,0,0,car,north,0
A206159,21,58426,3.4,2242,12,4932,0.0806,0,0,home_improvement,north,0
A206160,21,70819,0.7,10341,60,8982,0.0926,1,1,education,central,0
A206161,25,14291,2.3,48650,48,26791,1.2,0,0,car,north,1
A206162,28,23791,3.1,9405,24,4417,0.2905,0,4,car,north,0
A206163,34,70212,2.7,15284,24,26432,0.2971,0,3,debt_consolidation,north,1
A206164,21,45354,5.6,5684,24,5750,0.1261,0,2,medical,south,0
A206165,34,82489,9.1,5134,36,18239,0.1313,0,0,home_improvement,south,0
A206166,54,75365,5.6,33371,60,5101,0.1224,0,1,education,central,0
A206167,21,78381,4.5,12244,36,1069,0.0589,0,0,debt_consolidation,north,0
A206168,36,21518,10.4,13530,36,2315,0.2634,0,5,other,east,0
A206169,23,53882,4.4,11430,48,5419,0.1033,0,1,other,east,0
A206170,49,31914,0.7,1557,60,25026,0.4018,0,2,other,central,0
A206171,44,28985,0.8,5066,60,12780,0.2554,0,1,home_improvement,central,0
A206172,30,29391,3.5,15837,12,4784,0.6202,0,2,car,central,0
A206173,31,69315,4.7,9306,36,21185,0.1976,2,1,car,east,0
A206174,50,72429,5.5,6073,60,7124,0.0659,0,0,car,east,0
A206175,39,122770,3.4,3962,36,1404,0.0165,0,2,home_improvement,north,0
A206176,27,23794,1.9,6729,60,847,0.0744,0,1,car,south,0
A206177,44,43038,4.1,2142,60,1678,0.0294,0,1,car,east,0
A206178,21,24568,3.9,7480,24,429,0.161,0,1,car,south,0
A206179,59,72138,3.5,27164,60,60228,0.4928,0,2,debt_consolidation,central,0
A206180,50,67959,1.7,4098,36,1693,0.0326,1,2,education,south,0
A206181,57,216282,6.1,6134,24,13259,0.0448,0,1,debt_consolidation,south,0
A206182,33,49335,4.7,10182,48,5944,0.1118,1,0,education,south,0
A206183,44,23960,10.3,3307,48,788,0.0509,0,1,debt_consolidation,east,0
A206184,39,39914,11.2,3502,36,20133,0.2815,0,0,home_improvement,north,0
A206185,45,57190,11.5,10769,60,5270,0.0837,0,1,debt_consolidation,south,0
A206186,38,36057,10.1,16728,12,3961,0.5189,0,0,other,central,1
A206187,51,64134,9.1,7548,48,40917,0.3484,0,2,car,north,0
A206188,29,49138,7.9,11336,24,2079,0.1365,0,4,education,central,0
A206189,43,29315,3.7,8277,24,6078,0.2448,0,0,car,east,0
A206190,26,43117,0.5,10726,36,16480,0.274,0,2,home_improvement,east,0
A206191,37,27620,2.1,3833,36,16018,0.3362,0,1,home_improvement,south,1
A206192,23,13488,5.5,6920,60,18099,0.7735,0,1,car,east,0
A206193,21,78527,1.1,3603,12,5526,0.0811,0,0,debt_consolidation,north,0
A206194,26,54204,10.2,30346,12,16899,0.7157,0,1,debt_consolidation,north,0
A206195,35,70262,2.6,9687,24,10797,0.1458,0,2,other,central,0
A206196,38,52120,1.1,7023,60,1670,0.043,0,0,debt_consolidation,central,0
A206197,37,19838,5.5,15620,60,3116,0.236,0,1,home_improvement,east,0
A206198,37,38614,0.4,7598,36,2611,0.0994,0,2,car,east,0
A206199,42,112887,1.1,38616,36,2324,0.1243,1,2,debt_consolidation,central,0
A206200,37,61207,0.7,6218,12,48482,0.4976,0,4,car,north,1
A206201,40,56427,12.0,12371,48,209,0.0567,0,2,car,east,0
A206202,45,40126,4.2,16842,36,8896,0.2508,0,3,education,central,0
A206203,36,113189,7.5,6543,24,8009,0.0643,1,2,other,south,1
A206204,50,25551,7.6,3506,60,86379,1.2,0,1,debt_consolidation,north,0
A206205,27,50348,0.3,11969,48,2202,0.0813,0,1,debt_consolidation,east,1
A206206,42,33929,3.1,9803,60,1540,0.0805,1,5,home_improvement,north,1
A206207,38,46260,9.0,46941,48,12083,0.3843,0,0,car,east,0
A206208,46,81307,4.4,9302,60,5362,0.0559,0,0,home_improvement,north,0
A206209,43,29940,3.8,7289,24,2793,0.1684,0,0,car,central,0
A206210,36,37810,7.7,5863,12,3504,0.2014,1,4,car,east,0
A206211,41,48320,4.6,5862,12,749,0.1291,0,0,car,south,0
A206212,31,95964,5.4,13941,36,9218,0.0965,0,2,home_improvement,east,0
A206213,45,66642,0.8,4869,48,655,0.0232,0,3,home_improvement,east,0
A206214,40,56753,4.2,9157,48,1307,0.0519,0,3,other,south,0
A206215,43,85091,2.8,18117,24,21014,0.2299,0,0,home_improvement,south,0
A206216,24,70155,7.2,4612,24,2460,0.0504,0,0,car,north,0
A206217,50,96851,2.4,2480,36,32741,0.1776,2,0,home_improvement,east,0
A206218,42,96020,1.3,25281,12,845,0.2677,0,2,home_improvement,south,0
A206219,41,51247,3.6,5548,12,1250,0.1205,0,2,home_improvement,east,0
A206220,45,67464,6.7,7095,12,12579,0.1984,2,0,home_improvement,east,1
A206221,34,20104,4.2,11217,60,19021,0.5847,1,0,home_improvement,central,0
A206222,39,139875,4.9,2569,12,15123,0.0724,2,2,car,east,0
A206223,27,66971,1.7,35305,24,8501,0.3271,2,0,home_improvement,east,1
A206224,57,34302,10.9,14761,12,3666,0.4838,0,2,debt_consolidation,north,0
A206225,30,43527,5.4,4113,48,8935,0.1263,0,4,car,south,0
A206226,40,52812,5.5,17011,36,2008,0.1264,0,0,education,north,0
A206227,40,37203,1.2,6920,24,3407,0.1388,0,0,debt_consolidation,east,0
A206228,23,59253,9.2,7696,24,9248,0.143,0,1,home_improvement,north,0
A206229,24,47182,17.7,18566,60,3319,0.1139,0,3,debt_consolidation,east,0
A206230,39,28053,2.1,11301,48,2201,0.1399,0,1,debt_consolidation,north,1
A206231,39,37254,7.4,8915,48,1299,0.0773,0,1,other,central,0
A206232,37,129663,3.1,14810,24,75426,0.348,0,2,debt_consolidation,north,0
A206233,21,63382,2.4,12664,60,5244,0.0813,1,1,car,south,0
A206234,23,44701,5.0,10783,12,1647,0.2596,0,1,debt_consolidation,north,0
A206235,22,26138,3.6,14045,24,3715,0.3397,0,0,home_improvement,north,0
A206236,21,167248,3.2,4372,24,954,0.0159,1,5,debt_consolidation,south,0
A206237,52,90206,7.0,4133,24,7106,0.0623,0,0,debt_consolidation,central,0
A206238,41,114081,5.3,8713,24,6741,0.0677,0,2,debt_consolidation,south,0
A206239,31,39703,4.1,5064,24,13153,0.2294,0,3,debt_consolidation,south,0
A206240,29,92007,4.1,18037,48,24417,0.1817,0,0,debt_consolidation,central,0
A206241,45,34865,0.1,8411,12,7524,0.3491,0,0,medical,central,0
A206242,40,20675,11.3,5687,60,1824,0.0991,0,0,education,north,0
A206243,31,23049,1.1,8758,48,7115,0.2493,0,1,debt_consolidation,south,0
A206244,47,36512,3.6,8750,48,749,0.0702,0,1,home_improvement,central,0
A206245,50,118436,3.5,13753,60,4139,0.0407,0,0,home_improvement,south,0
A206246,29,60670,1.8,5782,48,8732,0.0958,0,1,education,north,0
A206247,24,29173,4.7,8349,36,15013,0.3527,0,1,education,central,0
A206248,45,149395,8.5,13383,36,3449,0.0414,0,2,car,east,0
A206249,21,56921,1.9,11284,36,4439,0.1051,0,3,car,north,0
A206250,38,79054,2.9,2030,12,12227,0.103,0,2,home_improvement,east,0
A206251,38,38398,7.1,7970,36,8866,0.1846,0,1,debt_consolidation,south,0
A206252,33,46524,3.8,1936,36,3470,0.0512,0,2,education,central,0
A206253,36,60189,6.6,16176,60,3882,0.086,0,1,debt_consolidation,central,0
A206254,44,119182,0.1,6904,12,3567,0.0729,0,1,home_improvement,east,0
