event_id,payment_id,at,event,amount_minor,result,decline_code,latency_ms
E002598,P001364,2026-05-11T11:25:29,capture,16845,,,
E034822,P018321,2026-05-11T11:26:22,capture,14414,,,
E021133,P011113,2026-05-11T11:26:38,capture,5147,,,
E013227,P006957,2026-05-11T11:27:19,capture,5688,,,
E014205,P007475,2026-05-11T11:27:21,capture,7787,,,
E031125,P016381,2026-05-11T11:27:43,capture,6946,,,
E005638,P002959,2026-05-11T11:30:03,expire,793,,,
E019861,P010444,2026-05-11T11:33:00,capture,23939,,,
E018052,P009501,2026-05-11T11:33:14,capture,27904,,,
E023353,P012282,2026-05-11T11:33:44,capture,23587,,,
E035996,P018950,2026-05-11T11:34:20,expire,8300,,,
E016874,P008891,2026-05-11T11:34:26,capture,12084,,,
E001243,P000657,2026-05-11T11:35:45,capture,4937,,,
E031545,P016604,2026-05-11T11:40:11,capture,1546,,,
E003141,P001647,2026-05-11T11:40:12,expire,1468,,,
E032201,P016953,2026-05-11T11:40:17,capture,2286,,,
E014681,P007727,2026-05-11T11:42:31,expire,6163,,,
E021538,P011322,2026-05-11T11:44:52,expire,6812,,,
E020081,P010560,2026-05-11T11:45:30,capture,7208,,,
E024164,P012717,2026-05-11T11:46:01,capture,28753,,,
E020961,P011023,2026-05-11T11:46:21,capture,3640,,,
E002696,P001413,2026-05-11T11:47:37,capture,2033,,,
E028971,P015244,2026-05-11T11:47:44,expire,5987,,,
E029097,P015313,2026-05-11T11:47:51,capture,2281,,,
E011822,P006212,2026-05-11T11:50:55,capture,1505,,,
E000113,P000061,2026-05-11T11:54:08,capture,15593,,,
E037768,P019889,2026-05-11T11:54:56,capture,20911,,,
E010887,P005716,2026-05-11T11:55:55,capture,80748,,,
E023955,P012609,2026-05-11T11:55:56,capture,2121,,,
E014576,P007674,2026-05-11T11:56:09,refund,6327,,,
E000144,P000078,2026-05-11T11:57:15,expire,2845,,,
E015075,P007934,2026-05-11T12:00:04,capture,1025,,,
E004002,P002094,2026-05-11T12:01:28,capture,5341,,,
E019368,P010187,2026-05-11T12:01:53,expire,12103,,,
E016570,P008726,2026-05-11T12:05:12,capture,1581,,,
E014319,P007537,2026-05-11T12:07:22,expire,16888,,,
E032150,P016924,2026-05-11T12:07:32,capture,12223,,,
E019004,P009997,2026-05-11T12:08:11,capture,6646,,,
E037892,P019952,2026-05-11T12:13:36,capture,12511,,,
E007500,P003944,2026-05-11T12:13:56,capture,2317,,,
E019380,P010193,2026-05-11T12:14:49,capture,2153,,,
E025977,P013673,2026-05-11T12:14:58,expire,2522,,,
E003735,P001955,2026-05-11T12:16:51,capture,3215,,,
E019714,P010370,2026-05-11T12:19:18,capture,14878,,,
E033621,P017695,2026-05-11T12:19:56,capture,5934,,,
E021815,P011471,2026-05-11T12:20:34,capture,2680,,,
E028166,P014823,2026-05-11T12:20:57,expire,3145,,,
E006969,P003660,2026-05-11T12:21:27,capture,2394,,,
E010074,P005289,2026-05-11T12:21:38,capture,5866,,,
E035420,P018639,2026-05-11T12:24:45,capture,4377,,,
E025074,P013196,2026-05-11T12:25:53,capture,1323,,,
E026316,P013854,2026-05-11T12:27:25,capture,2013,,,
E021573,P011341,2026-05-11T12:27:46,capture,9686,,,
E030059,P015817,2026-05-11T12:28:24,capture,42061,,,
E024117,P012693,2026-05-11T12:29:58,capture,1634,,,
E019372,P010189,2026-05-11T12:30:31,capture,2385,,,
E003788,P001982,2026-05-11T12:30:54,expire,7581,,,
E037659,P019831,2026-05-11T12:31:04,capture,2727,,,
E008592,P004521,2026-05-11T12:31:27,refund,13686,,,
E022441,P011805,2026-05-11T12:33:09,capture,3376,,,
E019771,P010399,2026-05-11T12:35:00,capture,1237,,,
E036904,P019437,2026-05-11T12:37:00,capture,5348,,,
E005419,P002846,2026-05-11T12:39:14,capture,6706,,,
E000337,P000179,2026-05-11T12:50:40,capture,12555,,,
E003476,P001819,2026-05-11T12:50:48,capture,688,,,
E032696,P017213,2026-05-11T12:51:12,capture,1011,,,
E001891,P000989,2026-05-11T12:51:25,refund,13853,,,
E035199,P018519,2026-05-11T12:52:22,capture,4351,,,
E007561,P003976,2026-05-11T12:54:47,capture,3809,,,
E037449,P019722,2026-05-11T12:58:01,capture,31576,,,
E036052,P018980,2026-05-11T12:58:23,capture,2824,,,
E034868,P018344,2026-05-11T12:58:31,capture,8622,,,
E002435,P001277,2026-05-11T12:58:36,capture,3895,,,
E010982,P005767,2026-05-11T12:59:31,expire,10768,,,
E002368,P001242,2026-05-11T13:00:12,capture,11724,,,
E035052,P018439,2026-05-11T13:00:14,capture,22678,,,
E003831,P002005,2026-05-11T13:02:32,capture,2317,,,
E031938,P016812,2026-05-11T13:02:48,capture,10323,,,
E018269,P009614,2026-05-11T13:03:02,expire,2913,,,
E011364,P005972,2026-05-11T13:03:29,capture,15278,,,
E018936,P009961,2026-05-11T13:04:27,capture,2076,,,
E031195,P016417,2026-05-11T13:04:33,capture,14635,,,
E032795,P017263,2026-05-11T13:06:27,expire,6974,,,
E035775,P018831,2026-05-11T13:08:57,capture,19149,,,
E016334,P008602,2026-05-11T13:10:16,capture,11647,,,
E003920,P002051,2026-05-11T13:10:38,capture,3217,,,
E021225,P011162,2026-05-11T13:11:13,capture,2762,,,
E016296,P008583,2026-05-11T13:11:14,capture,2562,,,
E028938,P015227,2026-05-11T13:11:39,expire,4619,,,
E035333,P018591,2026-05-11T13:13:26,capture,1849,,,
E009962,P005230,2026-05-11T13:15:14,capture,4702,,,
E017622,P009277,2026-05-11T13:16:25,expire,1857,,,
E022068,P011605,2026-05-11T13:17:32,capture,5080,,,
E036346,P019137,2026-05-11T13:19:16,capture,3566,,,
E025570,P013454,2026-05-11T13:19:22,capture,4420,,,
E003158,P001656,2026-05-11T13:19:39,capture,4541,,,
E015823,P008332,2026-05-11T13:22:37,capture,13817,,,
E001294,P000684,2026-05-11T13:24:01,capture,832,,,
E009990,P005246,2026-05-11T13:25:20,capture,1584,,,
E027586,P014523,2026-05-11T13:25:26,capture,1853,,,
E018420,P009693,2026-05-11T13:26:24,capture,1935,,,
E010897,P005721,2026-05-11T13:29:08,capture,10000,,,
E020058,P010548,2026-05-11T13:30:44,capture,13777,,,
E006261,P003280,2026-05-11T13:31:15,capture,5452,,,
E032375,P017041,2026-05-11T13:31:53,capture,835,,,
E014448,P007606,2026-05-11T13:33:36,capture,7952,,,
E030901,P016262,2026-05-11T13:33:49,refund,4145,,,
E013844,P007281,2026-05-11T13:34:06,capture,4340,,,
E015373,P008096,2026-05-11T13:35:12,capture,13955,,,
E026718,P014067,2026-05-11T13:37:20,capture,5217,,,
E000347,P000183,2026-05-11T13:37:56,expire,5452,,,
E008306,P004371,2026-05-11T13:38:26,capture,16134,,,
E031940,P016813,2026-05-11T13:38:28,capture,1383,,,
E031677,P016674,2026-05-11T13:39:07,expire,2389,,,
E037120,P019553,2026-05-11T13:39:14,capture,2702,,,
E026789,P014104,2026-05-11T13:40:50,capture,3365,,,
E025721,P013535,2026-05-11T13:41:16,capture,19047,,,
E022659,P011917,2026-05-11T13:42:34,capture,1953,,,
E017089,P009000,2026-05-11T13:44:00,capture,8520,,,
E035046,P018436,2026-05-11T13:44:27,capture,5870,,,
E034363,P018079,2026-05-11T13:50:12,refund,740,,,
E020509,P010789,2026-05-11T13:50:49,capture,14476,,,
E015597,P008216,2026-05-11T13:51:09,capture,7740,,,
E022144,P011646,2026-05-11T13:51:40,capture,3533,,,
E017747,P009342,2026-05-11T13:52:39,expire,1218,,,
E015585,P008210,2026-05-11T13:52:43,capture,15595,,,
E031041,P016337,2026-05-11T13:53:03,capture,5402,,,
E021305,P011202,2026-05-11T13:55:45,expire,10181,,,
E004233,P002222,2026-05-11T13:55:47,capture,4808,,,
E010779,P005660,2026-05-11T13:55:50,capture,5502,,,
E014386,P007572,2026-05-11T13:56:34,capture,1687,,,
E004216,P002213,2026-05-11T13:56:39,capture,7707,,,
E017968,P009457,2026-05-11T13:57:22,capture,787,,,
E030732,P016172,2026-05-11T13:58:21,capture,18462,,,
E004984,P002618,2026-05-11T13:59:12,capture,6636,,,
E023045,P012118,2026-05-11T13:59:19,capture,14302,,,
E003916,P002049,2026-05-11T13:59:40,capture,4603,,,
E024012,P012637,2026-05-11T13:59:52,capture,6118,,,
E023451,P012335,2026-05-11T14:00:10,capture,2343,,,
E031341,P016494,2026-05-11T14:00:42,capture,1669,,,
E005119,P002688,2026-05-11T14:01:15,capture,26900,,,
E020286,P010670,2026-05-11T14:02:01,capture,3184,,,
E007748,P004078,2026-05-11T14:04:06,capture,5824,,,
E032628,P017176,2026-05-11T14:05:06,capture,16319,,,
E024918,P013113,2026-05-11T14:06:08,capture,7081,,,
E008275,P004355,2026-05-11T14:07:17,capture,3094,,,
E029177,P015355,2026-05-11T14:07:39,expire,9826,,,
E008847,P004650,2026-05-11T14:08:02,refund,12331,,,
E016858,P008883,2026-05-11T14:10:10,expire,10322,,,
E000293,P000156,2026-05-11T14:10:53,capture,42256,,,
E008198,P004315,2026-05-11T14:12:49,expire,627,,,
E012123,P006371,2026-05-11T14:14:43,capture,1055,,,
E010673,P005606,2026-05-11T14:15:09,capture,2338,,,
E034655,P018232,2026-05-11T14:16:01,capture,6231,,,
E018722,P009846,2026-05-11T14:17:41,capture,4715,,,
E010328,P005425,2026-05-11T14:18:32,capture,2820,,,
E000659,P000348,2026-05-11T14:19:38,capture,4694,,,
E013281,P006987,2026-05-11T14:22:31,capture,775,,,
E037305,P019650,2026-05-11T14:33:32,capture,5092,,,
E023466,P012343,2026-05-11T14:34:25,capture,1494,,,
E006000,P003147,2026-05-11T14:34:26,capture,9912,,,
E037478,P019737,2026-05-11T14:34:41,capture,4475,,,
E010450,P005488,2026-05-11T14:34:47,expire,3586,,,
E024026,P012644,2026-05-11T14:36:08,capture,2170,,,
E000099,P000054,2026-05-11T14:37:14,capture,1212,,,
E006754,P003546,2026-05-11T14:37:21,capture,19943,,,
E013613,P007159,2026-05-11T14:40:02,capture,794,,,
E009500,P004989,2026-05-11T14:40:46,capture,1671,,,
E014633,P007703,2026-05-11T14:42:10,capture,12284,,,
E018822,P009900,2026-05-11T14:46:10,capture,8856,,,
E008096,P004262,2026-05-11T14:46:23,capture,5448,,,
E030850,P016236,2026-05-11T14:48:03,capture,7777,,,
E004743,P002492,2026-05-11T14:49:00,capture,11769,,,
E026487,P013947,2026-05-11T14:49:05,capture,5073,,,
E018442,P009704,2026-05-11T14:49:20,capture,4154,,,
E017306,P009113,2026-05-11T14:49:31,capture,5569,,,
E022197,P011674,2026-05-11T14:50:05,capture,2822,,,
E036830,P019399,2026-05-11T14:50:48,capture,3571,,,
E027933,P014702,2026-05-11T14:51:07,refund,743,,,
E022206,P011679,2026-05-11T14:53:29,expire,15516,,,
E016179,P008521,2026-05-11T14:53:35,capture,11344,,,
E003701,P001937,2026-05-11T14:53:57,capture,7137,,,
E007225,P003798,2026-05-11T14:54:21,capture,4745,,,
E003296,P001726,2026-05-11T14:54:43,expire,2383,,,
E000170,P000092,2026-05-11T14:55:29,expire,6593,,,
E004439,P002330,2026-05-11T14:56:32,capture,3197,,,
E000993,P000522,2026-05-11T14:56:38,capture,59618,,,
E023524,P012376,2026-05-11T14:57:19,capture,1704,,,
E002797,P001467,2026-05-11T14:58:50,capture,1477,,,
E001257,P000664,2026-05-11T15:01:12,capture,9741,,,
E037307,P019651,2026-05-11T15:02:57,capture,1211,,,
E033099,P017421,2026-05-11T15:04:27,capture,11691,,,
E030640,P016123,2026-05-11T15:04:40,capture,7121,,,
E003090,P001620,2026-05-11T15:04:55,capture,5961,,,
E037888,P019950,2026-05-11T15:05:00,capture,4955,,,
E008173,P004303,2026-05-11T15:05:44,expire,10586,,,
E031932,P016809,2026-05-11T15:06:22,capture,3062,,,
E005109,P002683,2026-05-11T15:07:49,capture,16607,,,
E001794,P000940,2026-05-11T15:10:57,capture,14051,,,
E019341,P010173,2026-05-11T15:12:26,capture,36794,,,
E017788,P009362,2026-05-11T15:13:48,capture,21164,,,
E024488,P012886,2026-05-11T15:15:58,capture,4382,,,
E022135,P011641,2026-05-11T15:16:26,capture,8128,,,
E032242,P016973,2026-05-11T15:18:21,capture,6588,,,
E027772,P014621,2026-05-11T15:19:25,capture,5668,,,
E025700,P013524,2026-05-11T15:19:57,expire,2734,,,
E000463,P000244,2026-05-11T15:21:37,capture,11405,,,
E037668,P019836,2026-05-11T15:21:57,expire,3950,,,
E004803,P002524,2026-05-11T15:23:45,capture,5422,,,
E028520,P015010,2026-05-11T15:23:52,capture,2822,,,
E003628,P001900,2026-05-11T15:25:19,capture,17175,,,
E037012,P019496,2026-05-11T15:25:44,capture,18210,,,
E004523,P002375,2026-05-11T15:26:35,capture,3876,,,
E037589,P019794,2026-05-11T15:27:30,refund,14727,,,
E004360,P002288,2026-05-11T15:30:36,capture,36030,,,
E005890,P003090,2026-05-11T15:32:45,capture,25098,,,
E009324,P004894,2026-05-11T15:32:55,capture,21787,,,
E032867,P017300,2026-05-11T15:33:18,capture,4374,,,
E019222,P010112,2026-05-11T15:34:05,capture,4865,,,
E035236,P018540,2026-05-11T15:34:34,capture,11385,,,
E036921,P019447,2026-05-11T15:34:37,capture,2623,,,
E031255,P016449,2026-05-11T15:34:43,capture,10343,,,
E013037,P006855,2026-05-11T15:35:05,capture,7721,,,
E001356,P000717,2026-05-11T15:35:14,capture,834,,,
E003415,P001787,2026-05-11T15:35:25,capture,4624,,,
E027507,P014481,2026-05-11T15:36:17,capture,3240,,,
E029304,P015421,2026-05-11T15:36:18,capture,72236,,,
E021962,P011552,2026-05-11T15:37:48,capture,18904,,,
E035367,P018609,2026-05-11T15:38:54,capture,5464,,,
E000707,P000372,2026-05-11T15:39:55,capture,4111,,,
E037113,P019549,2026-05-11T15:40:00,capture,4328,,,
E013170,P006928,2026-05-11T15:42:48,capture,9995,,,
E016137,P008499,2026-05-11T15:43:39,capture,6498,,,
E001434,P000757,2026-05-11T15:44:10,capture,5532,,,
E004059,P002125,2026-05-11T15:45:11,capture,3264,,,
E036100,P019005,2026-05-11T15:45:24,capture,10729,,,
E003680,P001926,2026-05-11T15:47:22,expire,5995,,,
E002078,P001087,2026-05-11T15:47:25,capture,6587,,,
E003985,P002086,2026-05-11T15:47:59,capture,11152,,,
E013849,P007283,2026-05-11T15:49:08,capture,9334,,,
E005802,P003045,2026-05-11T15:49:16,capture,1888,,,
E035578,P018725,2026-05-11T15:49:27,refund,2681,,,
E009661,P005073,2026-05-11T15:49:48,capture,2146,,,
E020706,P010891,2026-05-11T15:50:10,capture,2822,,,
E018748,P009861,2026-05-11T15:50:50,capture,1718,,,
E005191,P002725,2026-05-11T15:53:00,capture,5807,,,
E013077,P006876,2026-05-11T15:53:21,capture,1733,,,
E020514,P010792,2026-05-11T15:53:22,expire,24408,,,
E008877,P004666,2026-05-11T15:53:34,capture,5830,,,
E033381,P017571,2026-05-11T15:56:10,capture,4346,,,
E037583,P019791,2026-05-11T15:56:20,refund,2478,,,
E010476,P005502,2026-05-11T15:56:24,capture,10790,,,
E029802,P015683,2026-05-11T15:56:43,expire,2494,,,
E011828,P006215,2026-05-11T15:57:13,capture,14810,,,
E018957,P009972,2026-05-11T15:57:22,capture,8202,,,
E032267,P016986,2026-05-11T15:58:08,capture,2290,,,
E016529,P008706,2026-05-11T15:58:36,capture,1248,,,
E033948,P017865,2026-05-11T15:58:40,capture,11438,,,
E024723,P013008,2026-05-11T15:59:14,capture,7114,,,
E028340,P014915,2026-05-11T16:00:19,capture,10012,,,
E011790,P006195,2026-05-11T16:01:13,capture,1879,,,
E031152,P016395,2026-05-11T16:01:28,expire,27564,,,
E004430,P002325,2026-05-11T16:02:05,capture,1652,,,
E030952,P016289,2026-05-11T16:02:08,capture,6803,,,
E003192,P001674,2026-05-11T16:02:30,capture,10556,,,
E023526,P012377,2026-05-11T16:02:30,capture,1266,,,
E028211,P014848,2026-05-11T16:02:41,capture,10041,,,
E004563,P002395,2026-05-11T16:03:07,capture,996,,,
E010046,P005275,2026-05-11T16:04:07,capture,5989,,,
E008208,P004320,2026-05-11T16:05:34,expire,10689,,,
E032434,P017072,2026-05-11T16:10:39,capture,10164,,,
E005407,P002839,2026-05-11T16:11:51,capture,8186,,,
E022172,P011660,2026-05-11T16:11:58,capture,9112,,,
E028014,P014744,2026-05-11T16:12:13,capture,1347,,,
E001814,P000949,2026-05-11T16:12:21,refund,4141,,,
E000038,P000019,2026-05-11T16:13:39,capture,3922,,,
E006314,P003310,2026-05-11T16:13:42,capture,12926,,,
E032446,P017078,2026-05-11T16:14:59,capture,2565,,,
E007474,P003930,2026-05-11T16:18:42,capture,8297,,,
E012610,P006627,2026-05-11T16:20:05,capture,13057,,,
E037752,P019880,2026-05-11T16:20:32,capture,1561,,,
E006014,P003154,2026-05-11T16:24:56,capture,3558,,,
E027039,P014240,2026-05-11T16:25:10,capture,8578,,,
E017864,P009402,2026-05-11T16:26:10,expire,16709,,,
E027027,P014234,2026-05-11T16:27:12,capture,14521,,,
E033047,P017395,2026-05-11T16:29:06,capture,3010,,,
E011088,P005823,2026-05-11T16:29:57,capture,5467,,,
E014097,P007416,2026-05-11T16:30:47,capture,458,,,
E007525,P003956,2026-05-11T16:31:32,capture,5751,,,
E007334,P003856,2026-05-11T16:32:42,capture,5374,,,
E005518,P002897,2026-05-11T16:32:56,capture,6637,,,
E004505,P002365,2026-05-11T16:33:03,expire,9911,,,
E032475,P017093,2026-05-11T16:33:18,capture,38997,,,
E030364,P015976,2026-05-11T16:33:44,expire,11569,,,
E002596,P001363,2026-05-11T16:34:19,capture,6548,,,
E028347,P014919,2026-05-11T16:34:22,capture,8564,,,
E029575,P015566,2026-05-11T16:37:25,capture,3488,,,
E034098,P017944,2026-05-11T16:39:54,capture,3146,,,
E015957,P008405,2026-05-11T16:40:09,capture,6189,,,
E006212,P003254,2026-05-11T16:40:45,capture,4381,,,
E026832,P014127,2026-05-11T16:41:19,capture,18384,,,
E034179,P017985,2026-05-11T16:41:40,capture,1131,,,
E016603,P008743,2026-05-11T16:43:30,expire,30242,,,
E000387,P000203,2026-05-11T16:44:19,capture,7670,,,
E024473,P012878,2026-05-11T16:45:27,capture,7077,,,
E004229,P002220,2026-05-11T16:45:48,capture,37865,,,
E005257,P002759,2026-05-11T16:45:54,capture,1756,,,
E013377,P007039,2026-05-11T16:46:06,capture,1842,,,
E020316,P010687,2026-05-11T16:46:08,capture,7217,,,
E016498,P008688,2026-05-11T16:48:02,capture,6374,,,
E016345,P008608,2026-05-11T16:49:54,capture,2525,,,
E025253,P013287,2026-05-11T16:50:09,capture,4899,,,
E029217,P015376,2026-05-11T16:50:56,capture,10323,,,
E006894,P003620,2026-05-11T16:53:50,capture,19963,,,
E009565,P005023,2026-05-11T16:54:04,capture,7815,,,
E009231,P004849,2026-05-11T16:54:50,capture,7616,,,
E037136,P019561,2026-05-11T16:56:16,capture,5544,,,
E012833,P006748,2026-05-11T16:58:44,capture,6221,,,
E002853,P001496,2026-05-11T16:58:58,capture,5624,,,
E022995,P012091,2026-05-11T16:59:04,expire,8572,,,
E026028,P013702,2026-05-11T16:59:23,capture,15140,,,
E026669,P014042,2026-05-11T16:59:27,capture,734,,,
E033686,P017728,2026-05-11T16:59:38,capture,2782,,,
E017964,P009455,2026-05-11T17:02:08,expire,1391,,,
E015989,P008421,2026-05-11T17:03:10,expire,1586,,,
E024507,P012896,2026-05-11T17:03:59,capture,903,,,
E033460,P017612,2026-05-11T17:04:42,capture,1456,,,
E017473,P009201,2026-05-11T17:04:47,capture,5713,,,
E019267,P010135,2026-05-11T17:04:50,capture,1071,,,
E010788,P005664,2026-05-11T17:05:09,capture,2300,,,
E014259,P007505,2026-05-11T17:06:31,capture,1334,,,
E013325,P007011,2026-05-11T17:07:40,capture,2411,,,
E021755,P011438,2026-05-11T17:08:01,capture,2714,,,
E034878,P018349,2026-05-11T17:14:04,capture,49064,,,
E006766,P003553,2026-05-11T17:14:17,capture,27283,,,
E036845,P019406,2026-05-11T17:14:24,capture,3085,,,
E023343,P012276,2026-05-11T17:15:11,capture,1074,,,
E036522,P019233,2026-05-11T17:18:52,capture,13563,,,
E033167,P017460,2026-05-11T17:18:55,capture,3146,,,
E010245,P005381,2026-05-11T17:19:06,capture,9250,,,
E022416,P011791,2026-05-11T17:19:59,capture,27861,,,
E036373,P019151,2026-05-11T17:20:06,expire,11512,,,
E025725,P013537,2026-05-11T17:20:40,capture,1644,,,
E027404,P014427,2026-05-11T17:21:57,capture,7983,,,
E004301,P002257,2026-05-11T17:22:46,expire,2938,,,
E002212,P001158,2026-05-11T17:23:21,capture,1082,,,
E036329,P019128,2026-05-11T17:25:14,capture,11363,,,
E032213,P016959,2026-05-11T17:28:31,capture,4052,,,
E006495,P003406,2026-05-11T17:31:05,capture,1705,,,
E000482,P000254,2026-05-11T17:35:10,capture,5243,,,
E024812,P013056,2026-05-11T17:38:20,expire,11340,,,
E000490,P000258,2026-05-11T17:38:38,capture,4487,,,
E028905,P015210,2026-05-11T17:39:22,capture,29385,,,
E016263,P008565,2026-05-11T17:39:23,capture,9037,,,
E007636,P004015,2026-05-11T17:39:25,capture,14756,,,
E002498,P001310,2026-05-11T17:40:25,capture,4336,,,
E035707,P018794,2026-05-11T17:40:41,capture,433,,,
E028772,P015141,2026-05-11T17:41:42,capture,15962,,,
E032718,P017224,2026-05-11T17:41:44,capture,1047,,,
E005462,P002869,2026-05-11T17:42:14,capture,6276,,,
E021315,P011208,2026-05-11T17:42:26,capture,3150,,,
E007856,P004137,2026-05-11T17:42:33,capture,6269,,,
E016882,P008895,2026-05-11T17:43:23,capture,19305,,,
E021005,P011045,2026-05-11T17:44:29,expire,1894,,,
E032234,P016969,2026-05-11T17:44:56,capture,8689,,,
E031381,P016515,2026-05-11T17:45:06,capture,3518,,,
E030404,P015997,2026-05-11T17:45:07,capture,5633,,,
E012904,P006785,2026-05-11T17:48:07,expire,7769,,,
E037928,P019970,2026-05-11T17:48:57,expire,9957,,,
E026622,P014018,2026-05-11T17:49:47,expire,8752,,,
E029158,P015344,2026-05-11T17:50:50,capture,22914,,,
E009025,P004742,2026-05-11T17:50:55,capture,22118,,,
E026629,P014022,2026-05-11T17:52:33,capture,13371,,,
E029047,P015285,2026-05-11T17:52:58,capture,5108,,,
E019602,P010308,2026-05-11T17:55:34,expire,7148,,,
E032485,P017099,2026-05-11T17:55:52,capture,6139,,,
E030119,P015847,2026-05-11T17:56:29,capture,1470,,,
E035324,P018586,2026-05-11T18:00:00,capture,2892,,,
E015618,P008226,2026-05-11T18:03:39,capture,1853,,,
E033011,P017376,2026-05-11T18:05:36,capture,7014,,,
E007004,P003680,2026-05-11T18:07:47,capture,3268,,,
E031332,P016489,2026-05-11T18:09:36,capture,12741,,,
E010652,P005595,2026-05-11T18:09:47,capture,5450,,,
E018337,P009650,2026-05-11T18:10:50,capture,1600,,,
E020759,P010918,2026-05-11T18:11:19,capture,1469,,,
E005979,P003137,2026-05-11T18:13:01,capture,6982,,,
E021455,P011282,2026-05-11T18:16:44,capture,12861,,,
E001588,P000835,2026-05-11T18:18:40,capture,16671,,,
E016543,P008712,2026-05-11T18:19:49,refund,19751,,,
E010224,P005371,2026-05-11T18:19:50,capture,5140,,,
E021952,P011546,2026-05-11T18:20:43,capture,3349,,,
E007130,P003745,2026-05-11T18:23:05,expire,4284,,,
E019467,P010239,2026-05-11T18:25:45,capture,606,,,
E029973,P015772,2026-05-11T18:26:15,capture,5460,,,
E005917,P003105,2026-05-11T18:26:58,capture,2467,,,
E018794,P009887,2026-05-11T18:27:36,capture,5071,,,
E013693,P007202,2026-05-11T18:28:04,capture,1809,,,
E011130,P005845,2026-05-11T18:28:40,capture,3191,,,
